日期,城市,花粉等级,等级描述,颜色代码,城市ID,城市代码
2025-03-19,长春,很低,不易引发过敏反应。,#81CB31,101060101,changchun
2025-03-19,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-20,上海,很低,不易引发过敏反应。,#81CB31,101020100,shanghai
2025-03-20,乌兰浩特,未检测到花粉,,#999999,101081101,wulanhaote
2025-03-20,乌海市,很低,不易引发过敏反应。,#81CB31,101080301,wuhai
2025-03-20,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-20,保定,高,易引发过敏，加强防护，规范用药。,#FFAF13,101090201,baoding
2025-03-20,六盘水,很低,不易引发过敏反应。,#81CB31,101260803,liupanshui
2025-03-20,兰州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101160101,lanzhou
2025-03-20,包头,很低,不易引发过敏反应。,#81CB31,101080201,baotou
2025-03-20,北京,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101010100,beijing
2025-03-20,南充,高,易引发过敏，加强防护，规范用药。,#FFAF13,101270501,nanchong
2025-03-20,南宁,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101300101,nanning
2025-03-20,南昌,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101240101,nanchang
2025-03-20,合肥,高,易引发过敏，加强防护，规范用药。,#FFAF13,101220101,hefei
2025-03-20,呼和浩特,暂无,,#C4A39F,101080101,huhehaote
2025-03-20,咸阳,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101110200,xianyang
2025-03-20,哈尔滨,很低,不易引发过敏反应。,#81CB31,101050101,haerbin
2025-03-20,大连,很低,不易引发过敏反应。,#81CB31,101070201,dalian
2025-03-20,天津,高,易引发过敏，加强防护，规范用药。,#FFAF13,101030100,tianjin
2025-03-20,太原,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101100101,taiyuan
2025-03-20,广州,高,易引发过敏，加强防护，规范用药。,#FFAF13,101280101,guangzhou
2025-03-20,延安,暂无,,#C4A39F,101110300,yanan
2025-03-20,成都,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101270101,chengdu
2025-03-20,扬州,很低,不易引发过敏反应。,#81CB31,101190601,yangzhou
2025-03-20,承德,很低,不易引发过敏反应。,#81CB31,101090402,chengde
2025-03-20,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-20,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-20,昆明市,中,易引发过敏，加强防护，对症用药。,#F5EE32,101290101,kunming
2025-03-20,杭州,中,易引发过敏，加强防护，对症用药。,#F5EE32,101210101,hangzhou
2025-03-20,榆林,很低,不易引发过敏反应。,#81CB31,101110401,yulin
2025-03-20,武汉,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101200101,wuhan
2025-03-20,沈阳,很低,不易引发过敏反应。,#81CB31,101070101,shenyang
2025-03-20,沧州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101090701,cangzhou
2025-03-20,泊头,很低,不易引发过敏反应。,#81CB31,101090711,botou
2025-03-20,济南,中,易引发过敏，加强防护，对症用药。,#F5EE32,101120101,jinan
2025-03-20,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-20,淄博,中,易引发过敏，加强防护，对症用药。,#F5EE32,101120301,zibo
2025-03-20,烟台,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101120501,yantai
2025-03-20,石家庄,中,易引发过敏，加强防护，对症用药。,#F5EE32,101090101,shijiazhuang
2025-03-20,福州,中,易引发过敏，加强防护，对症用药。,#F5EE32,101230101,fuzhou
2025-03-20,聊城,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101121701,liaocheng
2025-03-20,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-20,西安,很低,不易引发过敏反应。,#81CB31,101110101,xian
2025-03-20,贵阳,中,易引发过敏，加强防护，对症用药。,#F5EE32,101260101,guiyang
2025-03-20,郑州,中,易引发过敏，加强防护，对症用药。,#F5EE32,101180101,zhengzhou
2025-03-20,鄂尔多斯,未检测到花粉,,#999999,101080701,eerduosi
2025-03-20,重庆,很低,不易引发过敏反应。,#81CB31,101040100,chongqing
2025-03-20,银川,很低,不易引发过敏反应。,#81CB31,101170101,yinchuan
2025-03-20,长春,很低,不易引发过敏反应。,#81CB31,101060101,changchun
2025-03-20,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-21,上海,高,易引发过敏，加强防护，规范用药。,#FFAF13,101020100,shanghai
2025-03-21,乌兰浩特,未检测到花粉,,#999999,101081101,wulanhaote
2025-03-21,乌海市,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101080301,wuhai
2025-03-21,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-21,保定,很低,不易引发过敏反应。,#81CB31,101090201,baoding
2025-03-21,六盘水,很低,不易引发过敏反应。,#81CB31,101260803,liupanshui
2025-03-21,兰州,中,易引发过敏，加强防护，对症用药。,#F5EE32,101160101,lanzhou
2025-03-21,包头,很低,不易引发过敏反应。,#81CB31,101080201,baotou
2025-03-21,北京,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101010100,beijing
2025-03-21,南充,中,易引发过敏，加强防护，对症用药。,#F5EE32,101270501,nanchong
2025-03-21,南宁,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101300101,nanning
2025-03-21,南昌,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101240101,nanchang
2025-03-21,合肥,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101220101,hefei
2025-03-21,呼和浩特,很低,不易引发过敏反应。,#81CB31,101080101,huhehaote
2025-03-21,咸阳,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101110200,xianyang
2025-03-21,哈尔滨,很低,不易引发过敏反应。,#81CB31,101050101,haerbin
2025-03-21,大连,高,易引发过敏，加强防护，规范用药。,#FFAF13,101070201,dalian
2025-03-21,天津,中,易引发过敏，加强防护，对症用药。,#F5EE32,101030100,tianjin
2025-03-21,太原,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101100101,taiyuan
2025-03-21,广州,高,易引发过敏，加强防护，规范用药。,#FFAF13,101280101,guangzhou
2025-03-21,延安,暂无,,#C4A39F,101110300,yanan
2025-03-21,成都,高,易引发过敏，加强防护，规范用药。,#FFAF13,101270101,chengdu
2025-03-21,扬州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101190601,yangzhou
2025-03-21,承德,很低,不易引发过敏反应。,#81CB31,101090402,chengde
2025-03-21,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-21,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-21,昆明市,中,易引发过敏，加强防护，对症用药。,#F5EE32,101290101,kunming
2025-03-21,杭州,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101210101,hangzhou
2025-03-21,榆林,很低,不易引发过敏反应。,#81CB31,101110401,yulin
2025-03-21,武汉,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101200101,wuhan
2025-03-21,沈阳,很低,不易引发过敏反应。,#81CB31,101070101,shenyang
2025-03-21,沧州,很低,不易引发过敏反应。,#81CB31,101090701,cangzhou
2025-03-21,泊头,很低,不易引发过敏反应。,#81CB31,101090711,botou
2025-03-21,济南,中,易引发过敏，加强防护，对症用药。,#F5EE32,101120101,jinan
2025-03-21,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-21,淄博,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101120301,zibo
2025-03-21,烟台,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101120501,yantai
2025-03-21,石家庄,高,易引发过敏，加强防护，规范用药。,#FFAF13,101090101,shijiazhuang
2025-03-21,福州,高,易引发过敏，加强防护，规范用药。,#FFAF13,101230101,fuzhou
2025-03-21,聊城,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101121701,liaocheng
2025-03-21,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-21,西安,中,易引发过敏，加强防护，对症用药。,#F5EE32,101110101,xian
2025-03-21,贵阳,中,易引发过敏，加强防护，对症用药。,#F5EE32,101260101,guiyang
2025-03-21,郑州,中,易引发过敏，加强防护，对症用药。,#F5EE32,101180101,zhengzhou
2025-03-21,鄂尔多斯,未检测到花粉,,#999999,101080701,eerduosi
2025-03-21,重庆,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101040100,chongqing
2025-03-21,银川,高,易引发过敏，加强防护，规范用药。,#FFAF13,101170101,yinchuan
2025-03-21,长春,很低,不易引发过敏反应。,#81CB31,101060101,changchun
2025-03-21,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-22,上海,高,易引发过敏，加强防护，规范用药。,#FFAF13,101020100,shanghai
2025-03-22,乌兰浩特,未检测到花粉,,#999999,101081101,wulanhaote
2025-03-22,乌海市,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101080301,wuhai
2025-03-22,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-22,保定,很低,不易引发过敏反应。,#81CB31,101090201,baoding
2025-03-22,六盘水,很低,不易引发过敏反应。,#81CB31,101260803,liupanshui
2025-03-22,兰州,中,易引发过敏，加强防护，对症用药。,#F5EE32,101160101,lanzhou
2025-03-22,包头,很低,不易引发过敏反应。,#81CB31,101080201,baotou
2025-03-22,北京,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101010100,beijing
2025-03-22,南充,中,易引发过敏，加强防护，对症用药。,#F5EE32,101270501,nanchong
2025-03-22,南宁,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101300101,nanning
2025-03-22,南昌,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101240101,nanchang
2025-03-22,合肥,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101220101,hefei
2025-03-22,呼和浩特,很低,不易引发过敏反应。,#81CB31,101080101,huhehaote
2025-03-22,咸阳,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101110200,xianyang
2025-03-22,哈尔滨,很低,不易引发过敏反应。,#81CB31,101050101,haerbin
2025-03-22,大连,高,易引发过敏，加强防护，规范用药。,#FFAF13,101070201,dalian
2025-03-22,天津,中,易引发过敏，加强防护，对症用药。,#F5EE32,101030100,tianjin
2025-03-22,太原,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101100101,taiyuan
2025-03-22,广州,高,易引发过敏，加强防护，规范用药。,#FFAF13,101280101,guangzhou
2025-03-22,延安,暂无,,#C4A39F,101110300,yanan
2025-03-22,成都,高,易引发过敏，加强防护，规范用药。,#FFAF13,101270101,chengdu
2025-03-22,扬州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101190601,yangzhou
2025-03-22,承德,很低,不易引发过敏反应。,#81CB31,101090402,chengde
2025-03-22,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-22,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-22,昆明市,中,易引发过敏，加强防护，对症用药。,#F5EE32,101290101,kunming
2025-03-22,杭州,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101210101,hangzhou
2025-03-22,榆林,很低,不易引发过敏反应。,#81CB31,101110401,yulin
2025-03-22,武汉,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101200101,wuhan
2025-03-22,沈阳,很低,不易引发过敏反应。,#81CB31,101070101,shenyang
2025-03-22,沧州,很低,不易引发过敏反应。,#81CB31,101090701,cangzhou
2025-03-22,泊头,很低,不易引发过敏反应。,#81CB31,101090711,botou
2025-03-22,济南,中,易引发过敏，加强防护，对症用药。,#F5EE32,101120101,jinan
2025-03-22,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-22,淄博,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101120301,zibo
2025-03-22,烟台,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101120501,yantai
2025-03-22,石家庄,高,易引发过敏，加强防护，规范用药。,#FFAF13,101090101,shijiazhuang
2025-03-22,福州,高,易引发过敏，加强防护，规范用药。,#FFAF13,101230101,fuzhou
2025-03-22,聊城,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101121701,liaocheng
2025-03-22,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-22,西安,中,易引发过敏，加强防护，对症用药。,#F5EE32,101110101,xian
2025-03-22,贵阳,中,易引发过敏，加强防护，对症用药。,#F5EE32,101260101,guiyang
2025-03-22,郑州,中,易引发过敏，加强防护，对症用药。,#F5EE32,101180101,zhengzhou
2025-03-22,鄂尔多斯,未检测到花粉,,#999999,101080701,eerduosi
2025-03-22,重庆,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101040100,chongqing
2025-03-22,银川,高,易引发过敏，加强防护，规范用药。,#FFAF13,101170101,yinchuan
2025-03-22,长春,很低,不易引发过敏反应。,#81CB31,101060101,changchun
2025-03-22,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-23,上海,很低,不易引发过敏反应。,#81CB31,101020100,shanghai
2025-03-23,乌兰浩特,很低,不易引发过敏反应。,#81CB31,101081101,wulanhaote
2025-03-23,乌海市,很低,不易引发过敏反应。,#81CB31,101080301,wuhai
2025-03-23,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-23,保定,很低,不易引发过敏反应。,#81CB31,101090201,baoding
2025-03-23,六盘水,很低,不易引发过敏反应。,#81CB31,101260803,liupanshui
2025-03-23,兰州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101160101,lanzhou
2025-03-23,包头,很低,不易引发过敏反应。,#81CB31,101080201,baotou
2025-03-23,北京,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101010100,beijing
2025-03-23,南充,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101270501,nanchong
2025-03-23,南宁,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101300101,nanning
2025-03-23,南昌,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101240101,nanchang
2025-03-23,合肥,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101220101,hefei
2025-03-23,呼和浩特,很低,不易引发过敏反应。,#81CB31,101080101,huhehaote
2025-03-23,咸阳,很低,不易引发过敏反应。,#81CB31,101110200,xianyang
2025-03-23,哈尔滨,很低,不易引发过敏反应。,#81CB31,101050101,haerbin
2025-03-23,大连,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101070201,dalian
2025-03-23,天津,高,易引发过敏，加强防护，规范用药。,#FFAF13,101030100,tianjin
2025-03-23,太原,很低,不易引发过敏反应。,#81CB31,101100101,taiyuan
2025-03-23,广州,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101280101,guangzhou
2025-03-23,延安,很低,不易引发过敏反应。,#81CB31,101110300,yanan
2025-03-23,成都,中,易引发过敏，加强防护，对症用药。,#F5EE32,101270101,chengdu
2025-03-23,扬州,很低,不易引发过敏反应。,#81CB31,101190601,yangzhou
2025-03-23,承德,很低,不易引发过敏反应。,#81CB31,101090402,chengde
2025-03-23,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-23,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-23,昆明市,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101290101,kunming
2025-03-23,杭州,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101210101,hangzhou
2025-03-23,榆林,很低,不易引发过敏反应。,#81CB31,101110401,yulin
2025-03-23,武汉,高,易引发过敏，加强防护，规范用药。,#FFAF13,101200101,wuhan
2025-03-23,沈阳,很低,不易引发过敏反应。,#81CB31,101070101,shenyang
2025-03-23,沧州,很低,不易引发过敏反应。,#81CB31,101090701,cangzhou
2025-03-23,泊头,很低,不易引发过敏反应。,#81CB31,101090711,botou
2025-03-23,济南,很低,不易引发过敏反应。,#81CB31,101120101,jinan
2025-03-23,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-23,淄博,很低,不易引发过敏反应。,#81CB31,101120301,zibo
2025-03-23,烟台,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101120501,yantai
2025-03-23,石家庄,高,易引发过敏，加强防护，规范用药。,#FFAF13,101090101,shijiazhuang
2025-03-23,福州,高,易引发过敏，加强防护，规范用药。,#FFAF13,101230101,fuzhou
2025-03-23,聊城,很低,不易引发过敏反应。,#81CB31,101121701,liaocheng
2025-03-23,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-23,西安,很低,不易引发过敏反应。,#81CB31,101110101,xian
2025-03-23,贵阳,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101260101,guiyang
2025-03-23,郑州,高,易引发过敏，加强防护，规范用药。,#FFAF13,101180101,zhengzhou
2025-03-23,鄂尔多斯,很低,不易引发过敏反应。,#81CB31,101080701,eerduosi
2025-03-23,重庆,很低,不易引发过敏反应。,#81CB31,101040100,chongqing
2025-03-23,银川,中,易引发过敏，加强防护，对症用药。,#F5EE32,101170101,yinchuan
2025-03-23,长春,很低,不易引发过敏反应。,#81CB31,101060101,changchun
2025-03-23,长沙,暂无,,#C4A39F,101250101,changsha
